2025-11-13 19:02:03,532 | INFO |   ✅ RSS Feed: 50 articles
2025-11-13 19:02:03,787 | INFO |   ✅ RSS Feed: 50 articles
/Users/RiyanshiKedia/Documents/GitHub/project_orbit/src/scraper_v2.py:976: DeprecationWarning: Testing an element's truth value will always return True in future versions.  Use specific 'len(elem)' or 'elem is not None' test instead.
  channel = root.find("channel") or root
2025-11-13 19:02:11,640 | INFO |   📰 Feed discovered 50 entries from https://www.codeium.com/feed.xml
2025-11-13 19:02:12,181 | INFO |   📰 Feed discovered 50 entries from https://www.codeium.com/feed
2025-11-13 19:02:12,733 | INFO |   📄 Crawling: https://www.codeium.com/updates...
2025-11-13 19:02:13,154 | INFO |   ✅ Extracted: 77 words, 57 links, 0 JSON-LD items
2025-11-13 19:02:13,355 | INFO |   📄 Crawling: https://www.codeium.com/blog/our-commitment-cognition-partnership...
2025-11-13 19:02:14,056 | INFO |   📰 Extracted article: Our Commitment to Windsurf...
2025-11-13 19:02:14,059 | INFO |   ✅ Extracted: 628 words, 64 links, 1 JSON-LD items
2025-11-13 19:02:14,260 | INFO |   📄 Crawling: https://www.codeium.com/blog/gartner-windsurf-cognition-magic-quadrant-ai-coding...
2025-11-13 19:02:15,110 | INFO |   📰 Extracted article: Cognition (Windsurf) Named a Leader in the 2025 Gartner® Mag...
2025-11-13 19:02:15,113 | INFO |   ✅ Extracted: 725 words, 61 links, 1 JSON-LD items
2025-11-13 19:02:15,314 | INFO |   📄 Crawling: https://www.codeium.com/press...
2025-11-13 19:02:15,877 | INFO |   ✅ Extracted: 116 words, 52 links, 0 JSON-LD items
2025-11-13 19:02:16,079 | INFO |   📄 Crawling: https://www.codeium.com/blog/windsurfs-next-chapter...
2025-11-13 19:02:16,760 | INFO |   📰 Extracted article: The Next Chapter...
2025-11-13 19:02:16,763 | INFO |   ✅ Extracted: 652 words, 53 links, 1 JSON-LD items
2025-11-13 19:02:16,964 | INFO |   📄 Crawling: https://www.codeium.com/blog/gartner-windsurf-cognition-magic-quadrant-ai-coding...
2025-11-13 19:02:17,721 | INFO |   📰 Extracted article: Cognition (Windsurf) Named a Leader in the 2025 Gartner® Mag...
2025-11-13 19:02:17,724 | INFO |   ✅ Extracted: 725 words, 61 links, 1 JSON-LD items
2025-11-13 19:02:17,926 | INFO |   📄 Crawling: https://www.codeium.com/blog/our-commitment-cognition-partnership#your-control-y...
2025-11-13 19:02:18,619 | INFO |   📰 Extracted article: Our Commitment to Windsurf...
2025-11-13 19:02:18,623 | INFO |   ✅ Extracted: 628 words, 64 links, 1 JSON-LD items
2025-11-13 19:02:18,824 | INFO |   📄 Crawling: https://www.codeium.com/blog/gartner-windsurf-cognition-magic-quadrant-ai-coding...
2025-11-13 19:02:23,104 | INFO |   📰 Extracted article: Cognition (Windsurf) Named a Leader in the 2025 Gartner® Mag...
2025-11-13 19:02:23,110 | INFO |   ✅ Extracted: 725 words, 61 links, 1 JSON-LD items
2025-11-13 19:02:23,311 | INFO |   📄 Crawling: https://www.codeium.com/blog/swe-1-5...
2025-11-13 19:02:24,048 | INFO |   📰 Extracted article: Introducing SWE-1.5: Our Fast Agent Model...
2025-11-13 19:02:24,052 | INFO |   ✅ Extracted: 555 words, 70 links, 1 JSON-LD items
